6,2015-10-12,22614.33,22779.5,22562.26,22730.93,1929755504
6,2015-10-09,22615.94,22807.86,22440.88,22458.8,2477640043
6,2015-10-08,22588.69,22588.69,22201.11,22354.91,1990937599
6,2015-10-07,21884.73,22527.79,21817.42,22515.76,3023530277
6,2015-10-06,22169.1,22169.1,21719.29,21831.62,1672753138
6,2015-10-05,21930.97,21980.84,21739.9,21854.5,1514215814
6,2015-10-02,21172.94,21530.8,21130.11,21506.09,2228057445
6,2015-09-30,20795.93,20939.39,20683.11,20846.3,2200522380
6,2015-09-29,20579.22,20579.22,20368.12,20556.6,2615420262
6,2015-09-25,21070.39,21318.33,20957.99,21186.32,1782429626
6,2015-09-24,21304.9,21363.21,21053.5,21095.98,1646124034
6,2015-09-23,21529.47,21577.45,21008.61,21302.91,2375786871
6,2015-09-22,21794.34,22111.67,21768.98,21796.58,1482637638
6,2015-09-21,21614.43,21778.06,21590.7,21756.93,1415234766
6,2015-09-18,21807.25,22052.11,21807.25,21920.83,2118301798
6,2015-09-17,22172.68,22203.36,21718.71,21854.63,2184153060
6,2015-09-16,21731.34,22103.06,21608.5,21966.66,2141890009
6,2015-09-15,21527.53,21634.48,21411.17,21455.23,1394026563
6,2015-09-14,21678.88,21762.15,21441.71,21561.9,1517642962
6,2015-09-11,21710.13,21909.82,21472.16,21504.37,2444989022
6,2015-09-10,21667.86,21771.57,21492.09,21562.5,2157315379
6,2015-09-09,21632.69,22228.59,21529.81,22131.31,3036728446
6,2015-09-08,20636.83,21431.99,20524.88,21259.04,2336257133
6,2015-09-07,20683.31,21056.39,20579.93,20583.52,1707394056
6,2015-09-04,21158.93,21174.86,20715.02,20840.61,2186517704
6,2015-09-02,21101.42,21288.53,20771.77,20934.94,2590329959
6,2015-09-01,21692.78,21692.78,21170.86,21185.43,2222668635
6,2015-08-31,21793.02,21793.02,21399.62,21670.58,2769722281
6,2015-08-28,22424.4,22424.4,21585.33,21612.39,3102497279
6,2015-08-27,21758.62,21963.43,21407.59,21838.54,3291719841
6,2015-08-26,21434.25,21686.45,21060.09,21080.39,3047501970
6,2015-08-25,21119.53,21871.4,20865.26,21404.96,3699830004
6,2015-08-24,21605.97,21679.45,21136.48,21251.57,3690641896
6,2015-08-21,22343.25,22492.79,22185.85,22409.62,2567643230
6,2015-08-20,22973.87,23033.97,22610.53,22757.47,2411385791
6,2015-08-19,23555.02,23586.79,23138.73,23167.85,1973994871
6,2015-08-18,23956.86,24024.37,23464.35,23474.97,1499327576
6,2015-08-17,23945.6,23950.57,23699.84,23814.65,1234885168
6,2015-08-14,24055.02,24126.3,23957.36,23991.03,1235137240
6,2015-08-13,23935.48,24133.87,23860.82,24018.8,1769840202
6,2015-08-12,24269.11,24324.19,23826.96,23916.02,1908914929
6,2015-08-11,24694.78,24924.07,24420.71,24498.21,1658193620
6,2015-08-10,24433.66,24602.67,24135.64,24521.12,1249120759
6,2015-08-07,24327.56,24641.93,24327.56,24552.47,1141125815
6,2015-08-06,24527.74,24527.74,24320.75,24375.28,1007708327
6,2015-08-05,24466.3,24582.19,24420.95,24514.16,1139607989
6,2015-08-04,24364.41,24519.35,24217.78,24406.12,1263451837
6,2015-08-03,24533.14,24533.14,24232.6,24411.42,1512340203
6,2015-07-31,24650.93,24661.19,24467.83,24636.28,1405914983
6,2015-07-30,24822.42,24872.7,24478.07,24497.98,1534255930
6,2015-07-29,24630.44,24718.64,24444.47,24619.45,1392329406
6,2015-07-28,24269.9,24947.35,24140.62,24503.94,2200232438
6,2015-07-27,24906.78,24908.58,24282.21,24351.96,2389359626
6,2015-07-24,25279.95,25279.95,25073.2,25128.51,1169715652
