4,2015-10-09,4817.28,4841.38,4804.59,4830.47,404830706
4,2015-10-08,4775.06,4819.07,4737.93,4810.79,441396000
4,2015-10-07,4775.05,4791.15,4728.71,4791.15,522587664
4,2015-10-06,4767.63,4783.37,4711.79,4748.36,471984445
4,2015-10-05,4742.13,4785.91,4740.24,4781.26,490216819
4,2015-10-02,4566.13,4707.77,4552.34,4707.77,510636456
4,2015-10-01,4624.46,4628.23,4559.21,4627.08,501353617
4,2015-09-30,4574.38,4620.16,4559.18,4620.16,623884846
4,2015-09-29,4551.04,4596.06,4487.06,4517.32,548612137
4,2015-09-28,4665.06,4665.21,4529.41,4543.97,558003966
4,2015-09-25,4782.41,4785.22,4659.48,4686.5,501803045
4,2015-09-24,4717.89,4746.21,4670.12,4734.48,481385232
4,2015-09-23,4764.69,4780.64,4735.13,4752.74,365126221
4,2015-09-22,4762.29,4776.28,4716.91,4756.72,477773268
4,2015-09-21,4851.98,4881.46,4795.91,4828.95,453539421
4,2015-09-18,4828.71,4878.71,4819.08,4827.23,1362087422
4,2015-09-17,4884.11,4960.87,4880.5,4893.95,444765250
4,2015-09-16,4860.44,4893.44,4848.15,4889.24,382588951
4,2015-09-15,4819.32,4872.35,4802.09,4860.52,353268265
4,2015-09-14,4831.98,4832.0,4791.08,4805.76,358082686
4,2015-09-11,4770.73,4822.34,4763.15,4822.34,396559226
4,2015-09-10,4749.96,4826.33,4746.52,4796.25,444144036
4,2015-09-09,4856.27,4862.88,4746.73,4756.53,460528870
4,2015-09-08,4769.71,4815.04,4754.89,4811.93,445733261
4,2015-09-04,4670.35,4712.67,4657.82,4683.92,378945141
4,2015-09-03,4763.1,4800.19,4721.91,4733.5,434443372
4,2015-09-02,4704.42,4749.98,4659.41,4749.98,472708429
4,2015-09-01,4673.61,4722.13,4614.91,4636.1,582683283
4,2015-08-31,4798.68,4824.61,4763.42,4776.51,498165036
4,2015-08-28,4792.11,4836.78,4788.37,4828.32,509589378
4,2015-08-27,4761.05,4818.71,4721.79,4812.71,590549246
4,2015-08-26,4633.51,4703.97,4530.03,4697.54,633104536
4,2015-08-25,4687.27,4689.54,4506.1,4506.49,657534972
4,2015-08-24,4351.61,4694.9,4292.14,4526.25,926378475
4,2015-08-21,4801.04,4856.75,4706.04,4706.04,716256607
4,2015-08-20,4973.49,4986.51,4877.49,4877.49,477701056
4,2015-08-19,5039.03,5060.93,4992.84,5019.05,399246525
4,2015-08-18,5082.17,5085.14,5054.97,5059.35,347367365
4,2015-08-17,5032.34,5092.69,5022.42,5091.7,360390446
4,2015-08-14,5025.92,5051.89,5012.61,5048.23,343628280
4,2015-08-13,5050.94,5071.46,5029.61,5033.56,376046912
4,2015-08-12,4994.52,5055.75,4945.79,5044.39,474104484
4,2015-08-11,5069.16,5089.33,5013.44,5036.79,451203696
4,2015-08-10,5081.72,5112.47,5081.11,5101.8,435821906
4,2015-08-07,5043.97,5055.56,5006.15,5043.54,465432776
4,2015-08-06,5146.62,5149.93,5035.41,5056.44,511218831
4,2015-08-05,5132.77,5175.26,5131.86,5139.94,452958389
4,2015-08-04,5110.96,5125.9,5092.46,5105.55,419373277
4,2015-08-03,5134.34,5143.08,5082.32,5115.38,411240171
4,2015-07-31,5148.18,5155.02,5122.37,5128.28,517898022
4,2015-07-30,5100.3,5135.65,5070.62,5128.78,432341828
4,2015-07-29,5097.86,5117.84,5080.04,5111.73,443575147
4,2015-07-28,5063.44,5097.69,5025.61,5089.21,475084325
4,2015-07-27,5055.92,5072.88,5032.69,5039.78,452917096
