2015-07-10,53800,250200,-8500,50100,4.65
2015-07-03,62300,200100,-7400,22300,3.21
2015-06-26,69700,177800,16100,-85800,2.55
2015-06-19,53600,263600,22800,-24500,4.92
2015-06-12,30800,288100,-300,30400,9.35
2015-06-05,31100,257700,-1100,6200,8.29
2015-05-29,32200,251500,-4900,56800,7.81
2015-05-22,37100,194700,5900,-15200,5.25
2015-05-15,31200,209900,2300,-2400,6.73
2015-05-01,28900,212300,0,-17200,7.35
2015-04-24,28900,229500,-3900,16100,7.94
2015-04-17,32800,213400,-3500,12600,6.51
2015-04-10,36300,200800,300,-6800,5.53
2015-04-03,36000,207600,1500,-18100,5.77
2015-03-27,34500,225700,-4000,-10400,6.54
2015-03-20,38500,236100,-14300,46800,6.13
2015-03-13,52800,189300,-2400,1200,3.59
2015-03-06,55200,188100,-20400,11800,3.41
2015-02-27,75600,176300,4200,-80500,2.33
2015-02-20,71400,256800,6700,-65200,3.6
2015-02-13,64700,322000,3600,20500,4.98
2015-02-06,61100,301500,8700,18800,4.93
2015-01-30,52400,282700,-400,5400,5.4
2015-01-23,52800,277300,-1700,22300,5.25
2015-01-16,54500,255000,1900,-11700,4.68
2015-01-09,52600,266700,1300,5100,5.07
2015-01-02,51300,261600,200,-24800,5.1
2014-12-19,51100,286400,-7500,46400,5.6
2014-12-12,58600,240000,-42600,54800,4.1
2014-12-05,101200,185200,4300,58500,1.83
2014-11-28,96900,126700,2100,-1500,1.31
2014-11-21,94800,128200,18200,-23100,1.35
2014-11-14,76600,151300,10300,-21800,1.98
2014-11-07,66300,173100,8400,3000,2.61
2014-10-31,57900,170100,3600,-31700,2.94
2014-10-24,54300,201800,1800,6800,3.72
2014-10-17,52500,195000,-5300,-13500,3.71
2014-10-10,57800,208500,-20400,42700,3.61
2014-10-03,78200,165800,-18200,6700,2.12
2014-09-26,96400,159100,1800,-300,1.65
2014-09-19,94600,159400,-15600,-5500,1.68
2014-09-12,110200,164900,5700,-2500,1.5
2014-09-05,104500,167400,2600,-9600,1.6
2014-08-29,101900,177000,22000,-26800,1.74
2014-08-22,79900,203800,-22800,-9600,2.55
2014-08-15,102700,213400,27800,12800,2.08
2014-08-08,74900,200600,-11500,-300,2.68
2014-08-01,86400,200900,-5300,28600,2.33
2014-07-25,91700,172300,-7800,200,1.88
2014-07-18,99500,172100,3800,-22800,1.73
2014-07-11,95700,194900,-800,-17200,2.04
2014-07-04,96500,212100,5100,-53000,2.2
2014-06-27,91400,265100,-1000,-56500,2.9
2014-06-20,92400,321600,9300,-39600,3.48
2014-06-13,83100,361200,-14100,34400,4.35
2014-06-06,97200,326800,-1900,49500,3.36
2014-05-30,99100,277300,-11700,48800,2.8
2014-05-23,110800,228500,35300,15200,2.06
2014-05-16,75500,213300,6700,23500,2.83
2014-05-09,68800,189800,-17700,19100,2.76
2014-05-02,86500,170700,14900,-23500,1.97
2014-04-25,71600,194200,-6500,-900,2.71
2014-04-18,78100,195100,8000,-20700,2.5
2014-04-11,70100,215800,-51700,40700,3.08
2014-04-04,121800,175100,-11000,8200,1.44
2014-03-28,132800,166900,6200,13700,1.26
2014-03-21,126600,153200,11200,-12600,1.21
2014-03-14,115400,165800,-6500,28900,1.44
2014-03-07,121900,136900,-15300,-13600,1.12
2014-02-28,137200,150500,35400,-1800,1.1
2014-02-21,101800,152300,31000,22500,1.5
2014-02-14,70800,129800,-5200,-14500,1.83
2014-02-07,76000,144300,-8400,-21900,1.9
2014-01-31,84400,166200,-25200,-62400,1.97
2014-01-24,109600,228600,9100,-100,2.09
2014-01-17,100500,228700,-4800,-4900,2.28
2014-01-10,105300,233600,23200,17500,2.22
2014-01-03,82100,216100,-11600,34600,2.63
2013-12-20,93700,181500,-11300,33100,1.94
2013-12-13,105000,148400,-23400,42100,1.41
2013-12-06,128400,106300,-6000,-15600,0.83
2013-11-29,134400,121900,-44500,-15600,0.91
2013-11-22,178900,137500,31900,-4700,0.77
2013-11-15,147000,142200,13800,-6500,0.97
2013-11-08,133200,148700,-4200,1100,1.12
