2015-07-10,4300,106600,2700,9900,24.79
2015-07-03,1600,96700,-300,1400,60.44
2015-06-26,1900,95300,400,-13200,50.16
2015-06-19,1500,108500,-400,7900,72.33
2015-06-12,1900,100600,-2300,-13300,52.95
2015-06-05,4200,113900,1600,9500,27.12
2015-05-29,2600,104400,-900,6200,40.15
2015-05-22,3500,98200,-7700,-7300,28.06
2015-05-15,11200,105500,7500,-13100,9.42
2015-05-01,3700,118600,100,2800,32.05
2015-04-24,3600,115800,0,4100,32.17
2015-04-17,3600,111700,-20400,4400,31.03
2015-04-10,24000,107300,18500,-3000,4.47
2015-04-03,5500,110300,-1200,2300,20.05
2015-03-27,6700,108000,2200,-11400,16.12
2015-03-20,4500,119400,-4800,-30200,26.53
2015-03-13,9300,149600,-900,-3700,16.09
2015-03-06,10200,153300,4500,6300,15.03
2015-02-27,5700,147000,1600,16800,25.79
2015-02-20,4100,130200,-5700,19400,31.76
2015-02-13,9800,110800,5300,38700,11.31
2015-02-06,4500,72100,-2800,-3500,16.02
2015-01-30,7300,75600,-1100,-2800,10.36
2015-01-23,8400,78400,-200,-4000,9.33
2015-01-16,8600,82400,2900,-1800,9.58
2015-01-09,5700,84200,-600,200,14.77
2015-01-02,6300,84000,1300,35000,13.33
2014-12-19,5000,49000,-200,-9100,9.8
2014-12-12,5200,58100,2500,-3800,11.17
2014-12-05,2700,61900,-600,1300,22.93
2014-11-28,3300,60600,500,-2500,18.36
2014-11-21,2800,63100,-200,200,22.54
2014-11-14,3000,62900,-2800,10100,20.97
2014-11-07,5800,52800,-900,700,9.1
2014-10-31,6700,52100,-600,-800,7.78
2014-10-24,7300,52900,-1000,300,7.25
2014-10-17,8300,52600,3600,-5300,6.34
2014-10-10,4700,57900,-2500,-3000,12.32
2014-10-03,7200,60900,-100,-5700,8.46
2014-09-26,7300,66600,600,1400,9.12
2014-09-19,6700,65200,-100,-4500,9.73
2014-09-12,6800,69700,1300,-2900,10.25
2014-09-05,5500,72600,1600,2500,13.2
2014-08-29,3900,70100,-1600,-7200,17.97
2014-08-22,5500,77300,-1200,-900,14.05
2014-08-15,6700,78200,-1300,-8400,11.67
2014-08-08,8000,86600,3100,-12300,10.83
2014-08-01,4900,98900,200,1100,20.18
2014-07-25,4700,97800,900,-8700,20.81
2014-07-18,3800,106500,500,-20100,28.03
2014-07-11,3300,126600,300,6700,38.36
2014-07-04,3000,119900,-2600,-37100,39.97
2014-06-27,5600,157000,1000,-26900,28.04
2014-06-20,4600,183900,3100,45400,39.98
2014-06-13,1500,138500,0,9000,92.33
2014-06-06,1500,129500,300,-6200,86.33
2014-05-30,1200,135700,-3700,-9900,113.08
2014-05-23,4900,145600,4500,-11200,29.71
2014-05-16,400,156800,-300,3600,392.0
2014-05-09,700,153200,-600,3800,218.86
2014-05-02,1300,149400,100,-2000,114.92
2014-04-25,1200,151400,-500,-800,126.17
2014-04-18,1700,152200,-400,-2800,89.53
2014-04-11,2100,155000,-2400,7100,73.81
2014-04-04,4500,147900,4100,-5200,32.87
2014-03-28,400,153100,-200,-4800,382.75
2014-03-21,600,157900,-200,100,263.17
2014-03-14,800,157800,0,5800,197.25
2014-03-07,800,152000,-800,-500,190.0
2014-02-28,1600,152500,700,5800,95.31
2014-02-21,900,146700,700,-11000,163.0
2014-02-14,200,157700,-2800,-4300,788.5
2014-02-07,3000,162000,-4600,3200,54.0
2014-01-31,7600,158800,2000,36600,20.89
2014-01-24,5600,122200,2400,26400,21.82
2014-01-17,3200,95800,-3500,8600,29.94
2014-01-10,6700,87200,2100,5000,13.01
2014-01-03,4600,82200,3500,-3800,17.87
2013-12-20,1100,86000,400,1600,78.18
2013-12-13,700,84400,-1200,3400,120.57
2013-12-06,1900,81000,200,3300,42.63
2013-11-29,1700,77700,700,-2800,45.71
2013-11-22,1000,80500,600,-6800,80.5
2013-11-15,400,87300,-7500,-28700,218.25
2013-11-08,7900,116000,1200,-1500,14.68
2013-11-01,6700,117500,-2200,7200,17.54
2013-10-25,8900,110300,400,1500,12.39
2013-10-18,8500,108800,-3300,-7400,12.8
2013-10-11,11800,116200,-4500,4800,9.85
2013-10-04,16300,111400,13500,28000,6.83
2013-09-27,2800,83400,300,-6600,29.79
2013-09-20,2500,90000,-600,-8800,36.0
2013-09-13,3100,98800,-600,-4900,31.87
2013-09-06,3700,103700,-400,-8600,28.03
2013-08-30,4100,112300,1500,2000,27.39
2013-08-23,2600,110300,700,-4400,42.42
2013-08-16,1900,114700,-1400,-3200,60.37
2013-08-09,3300,117900,-1700,3600,35.73
2013-08-02,5000,114300,1300,3300,22.86
