2015-07-10,16100,68700,700,6800,4.27
2015-07-03,15400,61900,100,800,4.02
2015-06-26,15300,61100,-1300,18200,3.99
2015-06-19,16600,42900,2100,7100,2.58
2015-06-12,14500,35800,-700,6000,2.47
2015-06-05,15200,29800,-1700,7500,1.96
2015-05-29,16900,22300,-2800,4800,1.32
2015-05-22,19700,17500,-6100,-700,0.89
2015-05-15,25800,18200,-16200,-500,0.71
2015-05-01,42000,18700,100,3000,0.45
2015-04-24,41900,15700,3400,-2800,0.37
2015-04-17,38500,18500,-1100,500,0.48
2015-04-10,39600,18000,3800,1000,0.45
2015-04-03,35800,17000,5300,-800,0.47
2015-03-27,30500,17800,-24900,-6600,0.58
2015-03-20,55400,24400,19800,-900,0.44
2015-03-13,35600,25300,8200,5200,0.71
2015-03-06,27400,20100,17500,1400,0.73
2015-02-27,9900,18700,1200,4700,1.89
2015-02-20,8700,14000,900,1500,1.61
2015-02-13,7800,12500,500,-1500,1.6
2015-02-06,7300,14000,1200,1200,1.92
2015-01-30,6100,12800,-1400,800,2.1
2015-01-23,7500,12000,300,-4000,1.6
2015-01-16,7200,16000,1300,300,2.22
2015-01-09,5900,15700,300,1400,2.66
2015-01-02,5600,14300,1400,1200,2.55
2014-12-19,4200,13100,-900,4600,3.12
2014-12-12,5100,8500,-1700,900,1.67
2014-12-05,6800,7600,-1900,700,1.12
2014-11-28,8700,6900,700,0,0.79
2014-11-21,8000,6900,-4200,800,0.86
2014-11-14,12200,6100,-4400,300,0.5
2014-11-07,16600,5800,300,-100,0.35
2014-10-31,16300,5900,2400,-1200,0.36
2014-10-24,13900,7100,10100,1600,0.51
2014-10-17,3800,5500,300,200,1.45
2014-10-10,3500,5300,-400,500,1.51
2014-10-03,3900,4800,-1200,100,1.23
2014-09-26,5100,4700,-100,100,0.92
2014-09-19,5200,4600,600,-100,0.88
2014-09-12,4600,4700,-900,-1100,1.02
2014-09-05,5500,5800,-100,-1100,1.05
2014-08-29,5600,6900,-300,600,1.23
2014-08-22,5900,6300,1400,0,1.07
2014-08-15,4500,6300,-800,-200,1.4
2014-08-08,5300,6500,-1100,-1000,1.23
2014-08-01,6400,7500,1100,-1700,1.17
2014-07-25,5300,9200,200,400,1.74
2014-07-18,5100,8800,300,-100,1.73
2014-07-11,4800,8900,-2500,0,1.85
2014-07-04,7300,8900,200,2300,1.22
2014-06-27,7100,6600,-900,600,0.93
2014-06-20,8000,6000,-1000,-400,0.75
2014-06-13,9000,6400,-200,0,0.71
2014-06-06,9200,6400,-1200,1300,0.7
2014-05-30,10400,5100,800,100,0.49
2014-05-23,9600,5000,200,-500,0.52
2014-05-16,9400,5500,2600,-9100,0.59
2014-05-09,6800,14600,600,500,2.15
2014-05-02,6200,14100,200,-2300,2.27
2014-04-25,6000,16400,300,300,2.73
2014-04-18,5700,16100,1200,-2500,2.82
2014-04-11,4500,18600,-4800,0,4.13
2014-04-04,9300,18600,-2200,1200,2.0
2014-03-28,11500,17400,-41600,-6600,1.51
2014-03-21,53100,24000,14800,2200,0.45
2014-03-14,38300,21800,11900,4500,0.57
2014-03-07,26400,17300,12800,1900,0.66
2014-02-28,13600,15400,5400,-2300,1.13
2014-02-21,8200,17700,4500,500,2.16
2014-02-14,3700,17200,700,-6700,4.65
2014-02-07,3000,23900,300,3100,7.97
2014-01-31,2700,20800,-1100,1300,7.7
2014-01-24,3800,19500,600,2000,5.13
2014-01-17,3200,17500,200,1600,5.47
2014-01-10,3000,15900,-300,-500,5.3
2014-01-03,3300,16400,1500,300,4.97
2013-12-20,1800,16100,0,3400,8.94
2013-12-13,1800,12700,100,700,7.06
2013-12-06,1700,12000,-400,300,7.06
2013-11-29,2100,11700,-1600,300,5.57
2013-11-22,3700,11400,1100,500,3.08
2013-11-15,2600,10900,600,-1400,4.19
2013-11-08,2000,12300,-700,-500,6.15
2013-11-01,2700,12800,300,-100,4.74
2013-10-25,2400,12900,-600,-200,5.38
2013-10-18,3000,13100,-200,-200,4.37
2013-10-11,3200,13300,1500,-1800,4.16
2013-10-04,1700,15100,700,-2700,8.88
2013-09-27,1000,17800,100,3500,17.8
2013-09-20,900,14300,-1000,300,15.89
2013-09-13,1900,14000,100,-3500,7.37
2013-09-06,1800,17500,-1600,-8000,9.72
2013-08-30,3400,25500,2600,15300,7.5
2013-08-23,800,10200,0,800,12.75
2013-08-16,800,9400,100,-200,11.75
2013-08-09,700,9600,200,600,13.71
2013-08-02,500,9000,0,-500,18.0
2013-07-26,500,9500,-900,-800,19.0
2013-07-19,1400,10300,0,-800,7.36
2013-07-12,1400,11100,-200,900,7.93
2013-07-05,1600,10200,-200,300,6.38
2013-06-28,1800,9900,0,-100,5.5
2013-06-21,1800,10000,200,-1000,5.56
2013-06-14,1600,11000,100,-1400,6.88
2013-06-07,1500,12400,-300,1200,8.27
2013-05-31,1800,11200,500,200,6.22
2013-05-24,1300,11000,-300,1700,8.46
2013-05-17,1600,9300,0,900,5.81
2013-05-10,1600,8400,-600,-100,5.25
2013-05-03,2200,8500,-600,-600,3.86
2013-04-26,2800,9100,-1900,600,3.25
2013-04-19,4700,8500,-300,-1000,1.81
2013-04-12,5000,9500,200,1100,1.9
2013-04-05,4800,8400,-2000,-2200,1.75
2013-03-29,6800,10600,-25400,-600,1.56
2013-03-22,32200,11200,8100,3500,0.35
2013-03-15,24100,7700,7600,-1800,0.32
2013-03-08,16500,9500,8100,3600,0.58
2013-03-01,8400,5900,4200,300,0.7
2013-02-22,4200,5600,900,-2900,1.33
2013-02-15,3300,8500,300,600,2.58
2013-02-08,3000,7900,900,0,2.63
2013-02-01,2100,7900,300,500,3.76
2013-01-25,1800,7400,-100,700,4.11
2013-01-18,1900,6700,100,-1300,3.53
2013-01-11,1800,8000,0,2400,4.44
2013-01-04,1800,5600,-200,2000,3.11
2012-12-21,2000,3600,200,500,1.8
2012-12-14,1800,3100,0,-600,1.72
2012-12-07,1800,3700,-100,-300,2.06
2012-11-30,1900,4000,0,100,2.11
2012-11-23,1900,3900,0,-100,2.05
2012-11-16,1900,4000,-100,-1400,2.11
2012-11-09,2000,5400,-1200,700,2.7
2012-11-02,3200,4700,800,0,1.47
2012-10-26,2400,4700,-200,800,1.96
2012-10-19,2600,3900,400,0,1.5
2012-10-12,2200,3900,-300,200,1.77
2012-10-05,2500,3700,-600,-100,1.48
2012-09-28,3100,3800,0,-300,1.23
2012-09-21,3100,4100,-200,-200,1.32
2012-09-14,3300,4300,1300,-100,1.3
2012-09-07,2000,4400,-400,500,2.2
2012-08-31,2400,3900,-500,-800,1.63
2012-08-24,2900,4700,-200,1300,1.62
2012-08-17,3100,3400,200,300,1.1
2012-08-10,2900,3100,100,-100,1.07
2012-08-03,2800,3200,900,100,1.14
2012-07-27,1900,3100,200,-500,1.63
2012-07-20,1700,3600,-1700,100,2.12
2012-07-13,3400,3500,700,-700,1.03
2012-07-06,2700,4200,-1600,100,1.56
2012-06-29,4300,4100,2000,-400,0.95
2012-06-22,2300,4500,100,1000,1.96
2012-06-15,2200,3500,-300,400,1.59
2012-06-08,2500,3100,-200,-600,1.24
2012-06-01,2700,3700,800,-600,1.37
2012-05-25,1900,4300,0,1100,2.26
2012-05-18,1900,3200,-1000,200,1.68
2012-05-11,2900,3000,-400,100,1.03
2012-04-27,3300,2900,800,-200,0.88
2012-04-20,2500,3100,0,100,1.24
2012-04-13,2500,3000,-1900,-200,1.2
2012-04-06,4400,3200,-2000,-700,0.73
2012-03-30,6400,3900,-17100,-1900,0.61
2012-03-23,23500,5800,9000,1800,0.25
2012-03-16,14500,4000,5600,400,0.28
2012-03-09,8900,3600,200,200,0.4
2012-03-02,8700,3400,1300,-2500,0.39
2012-02-24,7400,5900,2300,2000,0.8
2012-02-17,5100,3900,800,-900,0.76
2012-02-10,4300,4800,-300,600,1.12
2012-02-03,4600,4200,1200,300,0.91
2012-01-27,3400,3900,-300,-200,1.15
2012-01-20,3700,4100,200,200,1.11
2012-01-13,3500,3900,-200,400,1.11
2012-01-06,3700,3500,-1800,-200,0.95
2011-12-30,5500,3700,4300,-500,0.67
2011-12-22,1200,4200,-700,900,3.5
2011-12-16,1900,3300,500,-100,1.74
2011-12-09,1400,3400,-300,300,2.43
2011-12-02,1700,3100,400,-600,1.82
2011-11-25,1300,3700,-200,600,2.85
2011-11-18,1500,3100,400,0,2.07
2011-11-11,1100,3100,0,200,2.82
2011-11-04,1100,2900,100,-300,2.64
2011-10-28,1000,3200,-700,200,3.2
2011-10-21,1700,3000,-100,0,1.76
2011-10-14,1800,3000,0,-400,1.67
2011-10-07,1800,3400,-1100,100,1.89
2011-09-30,2900,3300,-2000,-1400,1.14
2011-09-22,4900,4700,1300,600,0.96
2011-09-16,3600,4100,-3000,-700,1.14
2011-09-09,6600,4800,1000,100,0.73
2011-09-02,5600,4700,2200,-200,0.84
2011-08-26,3400,4900,2300,-500,1.44
2011-08-19,1100,5400,-300,-900,4.91
2011-08-12,1400,6300,-900,100,4.5
2011-08-05,2300,6200,600,-400,2.7
2011-07-29,1700,6600,-1100,300,3.88
2011-07-22,2800,6300,100,-100,2.25
2011-07-15,2700,6400,100,-700,2.37
