2015-07-10,228800,329100,20700,20000,1.44
2015-07-03,208100,309100,30800,40400,1.49
2015-06-26,177300,268700,106700,-26300,1.52
2015-06-19,70600,295000,-1400,37800,4.18
2015-06-12,72000,257200,8500,8800,3.57
2015-06-05,63500,248400,-37000,8900,3.91
2015-05-29,100500,239500,-29800,124200,2.38
2015-05-22,130300,115300,-80300,12100,0.88
2015-05-15,210600,103200,166400,-88100,0.49
2015-05-01,44200,191300,-13500,44100,4.33
2015-04-24,57700,147200,-43700,18800,2.55
2015-04-17,101400,128400,-17300,-300,1.27
2015-04-10,118700,128700,-7400,4600,1.08
2015-04-03,126100,124100,-6600,-14200,0.98
2015-03-27,132700,138300,-35900,-24500,1.04
2015-03-20,168600,162800,41300,33400,0.97
2015-03-13,127300,129400,-12700,-22800,1.02
2015-03-06,140000,152200,19800,-11900,1.09
2015-02-27,120200,164100,8000,2900,1.37
2015-02-20,112200,161200,-347100,-26200,1.44
2015-02-13,459300,187400,344900,-9800,0.41
2015-02-06,114400,197200,-5000,-26600,1.72
2015-01-30,119400,223800,19700,45400,1.87
2015-01-23,99700,178400,-14600,-16100,1.79
2015-01-16,114300,194500,-4600,5400,1.7
2015-01-09,118900,189100,-4500,32900,1.59
2015-01-02,123400,156200,900,50300,1.27
2014-12-19,122500,105900,-300,-3900,0.86
2014-12-12,122800,109800,-15300,6100,0.89
2014-12-05,138100,103700,-400,-35500,0.75
2014-11-28,138500,139200,-13100,-11300,1.01
2014-11-21,151600,150500,10700,7100,0.99
2014-11-14,140900,143400,36200,19400,1.02
2014-11-07,104700,124000,-320800,-90300,1.18
2014-10-31,425500,214300,152800,-100700,0.5
2014-10-24,272700,315000,-238800,157500,1.16
2014-10-17,511500,157500,443700,-800,0.31
2014-10-10,67800,158300,-6200,4100,2.33
2014-10-03,74000,154200,24000,56200,2.08
2014-09-26,50000,98000,-32000,3000,1.96
2014-09-19,82000,95000,22000,-15000,1.16
2014-09-12,60000,110000,-58000,3000,1.83
2014-09-05,118000,107000,38000,-20000,0.91
2014-08-29,80000,127000,11000,-39000,1.59
2014-08-22,69000,166000,17000,-33000,2.41
2014-08-15,52000,199000,-6000,-96000,3.83
2014-08-08,58000,295000,-1000,-8000,5.09
2014-08-01,59000,303000,12000,-16000,5.14
2014-07-25,47000,319000,5000,20000,6.79
2014-07-18,42000,299000,-3000,-75000,7.12
2014-07-11,45000,374000,-8000,-7000,8.31
2014-07-04,53000,381000,-30000,39000,7.19
2014-06-27,83000,342000,2000,1000,4.12
2014-06-20,81000,341000,-2000,46000,4.21
2014-06-13,83000,295000,-12000,12000,3.55
2014-06-06,95000,283000,12000,-18000,2.98
2014-05-30,83000,301000,-75000,-44000,3.63
2014-05-23,158000,345000,70000,-90000,2.18
2014-05-16,88000,435000,18000,-30000,4.94
2014-05-09,70000,465000,-15000,39000,6.64
2014-05-02,85000,426000,-15000,-14000,5.01
2014-04-25,100000,440000,13000,-15000,4.4
2014-04-18,87000,455000,1000,4000,5.23
2014-04-11,86000,451000,-10000,4000,5.24
2014-04-04,96000,447000,31000,82000,4.66
2014-03-28,65000,365000,-29000,27000,5.62
2014-03-21,94000,338000,2000,12000,3.6
2014-03-14,92000,326000,-17000,-14000,3.54
2014-03-07,109000,340000,10000,-2000,3.12
2014-02-28,99000,342000,12000,7000,3.45
2014-02-21,87000,335000,-6000,23000,3.85
2014-02-14,93000,312000,-13000,26000,3.35
2014-02-07,106000,286000,-8000,-44000,2.7
2014-01-31,114000,330000,-9000,-21000,2.89
2014-01-24,123000,351000,-13000,81000,2.85
2014-01-17,136000,270000,-7000,109000,1.99
2014-01-10,143000,161000,1000,-9000,1.13
2014-01-03,142000,170000,52000,-32000,1.2
2013-12-20,90000,202000,-14000,45000,2.24
2013-12-13,104000,157000,-8000,-17000,1.51
2013-12-06,112000,174000,-66000,10000,1.55
2013-11-29,178000,164000,18000,20000,0.92
