2015-07-10,23300,212300,0,10000,9.11
2015-07-03,23300,202300,0,7400,8.68
2015-06-26,23300,194900,1500,34300,8.36
2015-06-19,21800,160600,-13000,5400,7.37
2015-06-12,34800,155200,400,-25800,4.46
2015-06-05,34400,181000,0,-1300,5.26
2015-05-29,34400,182300,2800,-4100,5.3
2015-05-22,31600,186400,-37700,53500,5.9
2015-05-15,69300,132900,-64100,-14700,1.92
2015-05-01,133400,147600,-11200,-22900,1.11
2015-04-24,144600,170500,300,-6700,1.18
2015-04-17,144300,177200,-9400,-13100,1.23
2015-04-10,153700,190300,-8500,-9200,1.24
2015-04-03,162200,199500,12300,-5400,1.23
2015-03-27,149900,204900,200,3200,1.37
2015-03-20,149700,201700,4600,-71800,1.35
2015-03-13,145100,273500,-3500,-300,1.88
2015-03-06,148600,273800,7100,-38800,1.84
2015-02-27,141500,312600,125700,62000,2.21
2015-02-20,15800,250600,-22800,25200,15.86
2015-02-13,38600,225400,100,-4100,5.84
2015-02-06,38500,229500,-200,-2500,5.96
2015-01-30,38700,232000,-1000,3700,5.99
2015-01-23,39700,228300,-2400,-6100,5.75
2015-01-16,42100,234400,2300,4500,5.57
2015-01-09,39800,229900,1500,16600,5.78
2015-01-02,38300,213300,0,-10000,5.57
2014-12-19,38300,223300,4000,10800,5.83
2014-12-12,34300,212500,-500,5400,6.2
2014-12-05,34800,207100,-400,31600,5.95
2014-11-28,35200,175500,0,-6400,4.99
2014-11-21,35200,181900,6200,18000,5.17
2014-11-14,29000,163900,0,4800,5.65
2014-11-07,29000,159100,-800,-3000,5.49
2014-10-31,29800,162100,-200,-7100,5.44
2014-10-24,30000,169200,-500,6100,5.64
2014-10-17,30500,163100,11300,8300,5.35
2014-10-10,19200,154800,-500,11500,8.06
2014-10-03,19700,143300,9300,20200,7.27
2014-09-26,10400,123100,6300,2300,11.84
2014-09-19,4100,120800,0,2700,29.46
2014-09-12,4100,118100,2400,2800,28.8
2014-09-05,1700,115300,-3400,6100,67.82
2014-08-29,5100,109200,600,49200,21.41
2014-08-22,4500,60000,-100,-8100,13.33
2014-08-15,4600,68100,-500,19600,14.8
2014-08-08,5100,48500,-200,-200,9.51
2014-08-01,5300,48700,0,-6900,9.19
2014-07-25,5300,55600,0,-10200,10.49
2014-07-18,5300,65800,1200,4000,12.42
2014-07-11,4100,61800,-3700,-8000,15.07
2014-07-04,7800,69800,-14900,-41700,8.95
2014-06-27,22700,111500,200,12400,4.91
2014-06-20,22500,99100,-4200,-60800,4.4
2014-06-13,26700,159900,8000,85300,5.99
2014-06-06,18700,74600,-100,12400,3.99
2014-05-30,18800,62200,7100,-4300,3.31
2014-05-23,11700,66500,-1700,2300,5.68
2014-05-16,13400,64200,-9500,4400,4.79
2014-05-09,22900,59800,-400,2700,2.61
2014-05-02,23300,57100,-1200,4800,2.45
2014-04-25,24500,52300,-4600,-8700,2.13
2014-04-18,29100,61000,-2600,-8400,2.1
2014-04-11,31700,69400,-16500,-25000,2.19
2014-04-04,48200,94400,0,-45000,1.96
2014-03-28,48200,139400,-2500,-12000,2.89
2014-03-21,50700,151400,100,-6500,2.99
2014-03-14,50600,157900,-500,-4400,3.12
2014-03-07,51100,162300,-5800,-3700,3.18
2014-02-28,56900,166000,0,-8300,2.92
2014-02-21,56900,174300,0,-15000,3.06
2014-02-14,56900,189300,0,7000,3.33
2014-02-07,56900,182300,-5000,-5700,3.2
2014-01-31,61900,188000,-7600,12400,3.04
2014-01-24,69500,175600,-5300,-3400,2.53
2014-01-17,74800,179000,1000,-15100,2.39
2014-01-10,73800,194100,0,700,2.63
2014-01-03,73800,193400,6000,14700,2.62
2013-12-20,67800,178700,-3000,1700,2.64
2013-12-13,70800,177000,-100,-4400,2.5
2013-12-06,70900,181400,-15600,-8200,2.56
2013-11-29,86500,189600,-11100,-49800,2.19
2013-11-22,97600,239400,0,-26700,2.45
2013-11-15,97600,266100,0,-67600,2.73
2013-11-08,97600,333700,0,-7200,3.42
2013-11-01,97600,340900,0,1600,3.49
2013-10-25,97600,339300,-7200,-36500,3.48
2013-10-18,104800,375800,-700,-19500,3.59
2013-10-11,105500,395300,5800,9400,3.75
2013-10-04,99700,385900,-7400,-22600,3.87
2013-09-27,107100,408500,-8900,-10700,3.81
2013-09-20,116000,419200,-14200,-18100,3.61
2013-09-13,130200,437300,-11200,-61400,3.36
2013-09-06,141400,498700,-5300,-5800,3.53
2013-08-30,146700,504500,0,2200,3.44
2013-08-23,146700,502300,-8000,-24600,3.42
2013-08-16,154700,526900,-2800,5500,3.41
2013-08-09,157500,521400,-2300,4300,3.31
2013-08-02,159800,517100,-7700,76500,3.24
2013-07-26,167500,440600,400,16200,2.63
2013-07-19,167100,424400,9100,120700,2.54
2013-07-12,158000,303700,20100,13400,1.92
2013-07-05,137900,290300,-2000,8000,2.11
2013-06-28,139900,282300,0,-21100,2.02
2013-06-21,139900,303400,-100,-17500,2.17
2013-06-14,140000,320900,9300,28900,2.29
2013-06-07,130700,292000,19300,-3900,2.23
2013-05-31,111400,295900,12200,33800,2.66
2013-05-24,99200,262100,0,-22100,2.64
2013-05-17,99200,284200,10300,-31100,2.86
2013-05-10,88900,315300,0,-19900,3.55
2013-05-03,88900,335200,-14200,-3900,3.77
2013-04-26,103100,339100,5100,21000,3.29
2013-04-19,98000,318100,-1300,26100,3.25
2013-04-12,99300,292000,-13300,-7500,2.94
2013-04-05,112600,299500,3000,-3300,2.66
2013-03-29,109600,302800,-7000,600,2.76
2013-03-22,116600,302200,-3500,-87900,2.59
2013-03-15,120100,390100,-4500,-8400,3.25
2013-03-08,124600,398500,15400,12900,3.2
2013-03-01,109200,385600,-19200,9900,3.53
2013-02-22,128400,375700,-3800,3000,2.93
2013-02-15,132200,372700,100,-9300,2.82
2013-02-08,132100,382000,-900,-43000,2.89
2013-02-01,133000,425000,1800,-21400,3.2
2013-01-25,131200,446400,-8400,8700,3.4
2013-01-18,139600,437700,-400,-32600,3.14
2013-01-11,140000,470300,-500,19400,3.36
2013-01-04,140500,450900,2000,-16000,3.21
2012-12-21,138500,466900,3500,-59300,3.37
2012-12-14,135000,526200,-6700,15200,3.9
2012-12-07,141700,511000,2000,43500,3.61
2012-11-30,139700,467500,-2100,26300,3.35
2012-11-23,141800,441200,-6100,2100,3.11
2012-11-16,147900,439100,2000,300,2.97
2012-11-09,145900,438800,0,-7500,3.01
2012-11-02,145900,446300,0,-7500,3.06
2012-10-26,145900,453800,0,22100,3.11
2012-10-19,145900,431700,-10900,5500,2.96
2012-10-12,156800,426200,2400,6200,2.72
2012-10-05,154400,420000,-8900,2900,2.72
2012-09-28,163300,417100,-9400,-6100,2.55
2012-09-21,172700,423200,6100,-14500,2.45
2012-09-14,166600,437700,-400,-11800,2.63
2012-09-07,167000,449500,-6000,8000,2.69
2012-08-31,173000,441500,-1100,3600,2.55
2012-08-24,174100,437900,3100,3500,2.52
2012-08-17,171000,434400,0,-8600,2.54
2012-08-10,171000,443000,-600,-12500,2.59
2012-08-03,171600,455500,6800,200,2.65
2012-07-27,164800,455300,15200,-17000,2.76
2012-07-20,149600,472300,-5200,3900,3.16
2012-07-13,154800,468400,4200,3500,3.03
2012-07-06,150600,464900,-100,-27300,3.09
2012-06-29,150700,492200,5100,5800,3.27
2012-06-22,145600,486400,-12900,3600,3.34
2012-06-15,158500,482800,-500,-5000,3.05
2012-06-08,159000,487800,300,-23700,3.07
2012-06-01,158700,511500,-1700,2900,3.22
2012-05-25,160400,508600,8500,-4200,3.17
2012-05-18,151900,512800,-3600,-13200,3.38
2012-05-11,155500,526000,-15700,-14600,3.38
2012-04-27,171200,540600,-800,-27900,3.16
2012-04-20,172000,568500,-1500,5500,3.31
2012-04-13,173500,563000,400,64500,3.24
2012-04-06,173100,498500,5800,33600,2.88
2012-03-30,167300,464900,-4700,11000,2.78
2012-03-23,172000,453900,-100,9000,2.64
2012-03-16,172100,444900,-4300,-16300,2.59
2012-03-09,176400,461200,13200,31000,2.61
2012-03-02,163200,430200,-17800,42400,2.64
2012-02-24,181000,387800,-10000,-42100,2.14
2012-02-17,191000,429900,9700,-4500,2.25
2012-02-10,181300,434400,8900,15300,2.4
2012-02-03,172400,419100,13200,19600,2.43
2012-01-27,159200,399500,400,43200,2.51
2012-01-20,158800,356300,2500,-24600,2.24
2012-01-13,156300,380900,-1800,-9900,2.44
2012-01-06,158100,390800,9800,20300,2.47
2011-12-30,148300,370500,-4200,3700,2.5
2011-12-22,152500,366800,16000,11500,2.41
2011-12-16,136500,355300,2700,29200,2.6
2011-12-09,133800,326100,4000,4200,2.44
2011-12-02,129800,321900,5000,-12600,2.48
2011-11-25,124800,334500,-17600,-22600,2.68
2011-11-18,142400,357100,-5400,-5600,2.51
2011-11-11,147800,362700,-2600,3200,2.45
2011-11-04,150400,359500,-2500,-700,2.39
2011-10-28,152900,360200,-6100,-8800,2.36
2011-10-21,159000,369000,-22100,-15000,2.32
2011-10-14,181100,384000,-9400,-17100,2.12
2011-10-07,190500,401100,-17900,10300,2.11
2011-09-30,208400,390800,3100,-100,1.88
2011-09-22,205300,390900,-1100,-3400,1.9
2011-09-16,206400,394300,900,-10400,1.91
2011-09-09,205500,404700,-1100,-5200,1.97
2011-09-02,206600,409900,10600,-4700,1.98
2011-08-26,196000,414600,17900,-3300,2.12
2011-08-19,178100,417900,27200,-8900,2.35
2011-08-12,150900,426800,10500,-5800,2.83
2011-08-05,140400,432600,8800,-2100,3.08
2011-07-29,131600,434700,-6700,-44700,3.3
2011-07-22,138300,479400,-1600,-29200,3.47
2011-07-15,139900,508600,1100,66300,3.64
2011-07-08,138800,442300,6200,35900,3.19
2011-07-01,132600,406400,1900,46500,3.06
2011-06-24,130700,359900,7600,18300,2.75
2011-06-17,123100,341600,-7100,16400,2.77
2011-06-10,130200,325200,5000,-600,2.5
2011-06-03,125200,325800,25700,8700,2.6
2011-05-27,99500,317100,12300,-4800,3.19
2011-05-20,87200,321900,2000,-1000,3.69
2011-05-13,85200,322900,8500,3700,3.79
2011-04-28,76700,319200,11800,-19600,4.16
2011-04-22,64900,338800,-3100,5300,5.22
2011-04-15,68000,333500,-5800,-8300,4.9
2011-04-08,73800,341800,-1900,-4800,4.63
2011-04-01,75700,346600,0,-26700,4.58
2011-03-25,75700,373300,-3800,-14600,4.93
2011-03-18,79500,387900,-400,-40900,4.88
2011-03-11,79900,428800,200,6600,5.37
2011-03-04,79700,422200,-2200,22800,5.3
2011-02-25,81900,399400,100,10000,4.88
2011-02-18,81800,389400,-900,54000,4.76
2011-02-10,82700,335400,-100,700,4.06
2011-02-04,82800,334700,-9800,10500,4.04
2011-01-28,92600,324200,1500,105000,3.5
2011-01-21,91100,219200,10200,58400,2.41
2011-01-14,80900,160800,-100,35400,1.99
2011-01-07,81000,125400,6400,-25000,1.55
2010-12-30,74600,150400,4500,-16300,2.02
2010-12-24,70100,166700,-1500,11600,2.38
2010-12-17,71600,155100,-3600,1400,2.17
2010-12-10,75200,153700,900,1200,2.04
2010-12-03,74300,152500,-2800,-4200,2.05
2010-11-26,77100,156700,-3600,3300,2.03
2010-11-19,80700,153400,-8900,22800,1.9
2010-11-12,89600,130600,-15600,12700,1.46
2010-11-05,105200,117900,-24000,-16900,1.12
2010-10-29,129200,134800,-22100,-6200,1.04
2010-10-22,151300,141000,-2100,-6500,0.93
2010-10-15,153400,147500,-14900,-4600,0.96
2010-10-08,168300,152100,-11600,-22400,0.9
2010-10-01,179900,174500,7400,-7100,0.97
2010-09-24,172500,181600,-200,-8700,1.05
2010-09-17,172700,190300,-2900,-31300,1.1
2010-09-10,175600,221600,-2300,-7800,1.26
2010-09-03,177900,229400,1200,-10400,1.29
2010-08-27,176700,239800,0,5500,1.36
2010-08-20,176700,234300,-20700,14600,1.33
2010-08-13,197400,219700,-22600,21200,1.11
2010-08-06,220000,198500,7600,23600,0.9
2010-07-30,212400,174900,-6700,-3600,0.82
2010-07-23,219100,178500,2000,-14700,0.81
2010-07-16,217100,193200,-900,-5900,0.89
2010-07-09,218000,199100,10100,-57300,0.91
2010-07-02,207900,256400,-9300,3600,1.23
2010-06-25,217200,252800,-3300,25000,1.16
2010-06-18,220500,227800,-4000,-25500,1.03
2010-06-11,224500,253300,9700,-8500,1.13
2010-06-04,214800,261800,6400,47800,1.22
2010-05-28,208400,214000,21600,55300,1.03
2010-05-21,186800,158700,15600,10600,0.85
2010-05-14,171200,148100,22700,4100,0.87
2010-04-30,148500,144000,600,-5900,0.97
2010-04-23,147900,149900,-1900,39100,1.01
2010-04-16,149800,110800,-8900,36400,0.74
2010-04-09,158700,74400,-8100,7700,0.47
2010-04-02,166800,66700,1700,-3300,0.4
2010-03-26,165100,70000,-300,-11400,0.42
2010-03-19,165400,81400,10200,-6800,0.49
2010-03-12,155200,88200,-4100,-19900,0.57
2010-03-05,159300,108100,-1500,-30400,0.68
2010-02-26,160800,138500,7500,-18100,0.86
2010-02-19,153300,156600,12500,13500,1.02
2010-02-12,140800,143100,-1000,5100,1.02
2010-02-05,141800,138000,4800,-53500,0.97
2010-01-29,137000,191500,-1800,4100,1.4
2010-01-22,138800,187400,-8000,6800,1.35
2010-01-15,146800,180600,17900,4000,1.23
2010-01-08,128900,176600,11200,-14100,1.37
2009-12-30,117700,190700,0,5200,1.62
2009-12-25,117700,185500,0,24500,1.58
2009-12-18,117700,161000,16900,6000,1.37
2009-12-11,100800,155000,-1300,-34400,1.54
2009-12-04,102100,189400,2900,-27200,1.86
2009-11-27,99200,216600,10700,13100,2.18
2009-11-20,88500,203500,0,200,2.3
2009-11-13,88500,203300,23800,7700,2.3
2009-11-06,64700,195600,4100,13600,3.02
2009-10-30,60600,182000,0,16800,3.0
2009-10-23,60600,165200,13500,-400,2.73
2009-10-16,47100,165600,12000,700,3.52
2009-10-09,35100,164900,-8600,-4200,4.7
2009-10-02,43700,169100,-900,11800,3.87
2009-09-18,44600,157300,-400,6200,3.53
2009-09-11,45000,151100,-100,2700,3.36
2009-09-04,45100,148400,0,2400,3.29
2009-08-28,45100,146000,4000,-13900,3.24
2009-08-21,41100,159900,400,11700,3.89
2009-08-14,40700,148200,-6200,-7500,3.64
2009-08-07,46900,155700,-800,14100,3.32
2009-07-31,47700,141600,-24100,5300,2.97
2009-07-24,71800,136300,-25100,-35800,1.9
2009-07-17,96900,172100,3800,-63900,1.78
2009-07-10,93100,236000,3800,32900,2.53
2009-07-03,89300,203100,9600,56200,2.27
2009-06-26,79700,146900,-2100,500,1.84
2009-06-19,81800,146400,-8600,-19400,1.79
2009-06-12,90400,165800,-2100,-15400,1.83
2009-06-05,92500,181200,2100,6100,1.96
