2015-07-10,609700,4773500,565300,482500,7.83
2015-07-03,44400,4291000,-54200,-278200,96.64
2015-06-26,98600,4569200,45700,31500,46.34
2015-06-19,52900,4537700,-27100,-91100,85.78
2015-06-12,80000,4628800,-6700,-191000,57.86
2015-06-05,86700,4819800,-268800,-232200,55.59
2015-05-29,355500,5052000,-2300,-539600,14.21
2015-05-22,357800,5591600,-600,-285800,15.63
2015-05-15,358400,5877400,-16000,-13500,16.4
2015-05-01,374400,5890900,-43300,-139700,15.73
2015-04-24,417700,6030600,32300,285200,14.44
2015-04-17,385400,5745400,10500,108100,14.91
2015-04-10,374900,5637300,-1600,65000,15.04
2015-04-03,376500,5572300,-120700,-165600,14.8
2015-03-27,497200,5737900,-457000,-165700,11.54
2015-03-20,954200,5903600,310700,75900,6.19
2015-03-13,643500,5827700,30400,-411700,9.06
2015-03-06,613100,6239400,-1900,-260600,10.18
2015-02-27,615000,6500000,-4900,-37100,10.57
2015-02-20,619900,6537100,-4300,-117300,10.55
2015-02-13,624200,6654400,-36900,-171300,10.66
2015-02-06,661100,6825700,20900,-29600,10.32
2015-01-30,640200,6855300,-14400,-32500,10.71
2015-01-23,654600,6887800,21200,31400,10.52
2015-01-16,633400,6856400,13100,-34000,10.82
2015-01-09,620300,6890400,-40800,-64300,11.11
2015-01-02,661100,6954700,26400,-261900,10.52
2014-12-19,634700,7216600,-33000,-42200,11.37
2014-12-12,667700,7258800,-23500,79800,10.87
2014-12-05,691200,7179000,-42700,189200,10.39
2014-11-28,733900,6989800,106700,271000,9.52
2014-11-21,627200,6718800,-23400,83500,10.71
2014-11-14,650600,6635300,0,42200,10.2
2014-11-07,650600,6593100,27800,98100,10.13
2014-10-31,622800,6495000,-11700,-149700,10.43
2014-10-24,634500,6644700,-15600,168400,10.47
2014-10-17,650100,6476300,-8800,-76700,9.96
2014-10-10,658900,6553000,-39000,-490900,9.95
2014-10-03,697900,7043900,-186100,-74700,10.09
2014-09-26,884000,7118600,-544000,-388500,8.05
2014-09-19,1428000,7507100,770000,2708900,5.26
2014-09-12,658000,4798200,12100,-141200,7.29
2014-09-05,645900,4939400,-8800,144800,7.65
2014-08-29,654700,4794600,-9300,-61000,7.32
2014-08-22,664000,4855600,-72500,-113900,7.31
2014-08-15,736500,4969500,-25300,13100,6.75
2014-08-08,761800,4956400,-6700,50000,6.51
2014-08-01,768500,4906400,-26300,241100,6.38
2014-07-25,794800,4665300,-15600,-159600,5.87
2014-07-18,810400,4824900,-23900,-158200,5.95
2014-07-11,834300,4983100,6800,90100,5.97
2014-07-04,827500,4893000,-14400,27700,5.91
2014-06-27,841900,4865300,12200,142100,5.78
2014-06-20,829700,4723200,31800,-83500,5.69
2014-06-13,797900,4806700,-31700,34700,6.02
2014-06-06,829600,4772000,39400,150800,5.75
2014-05-30,790200,4621200,-58800,-52100,5.85
2014-05-23,849000,4673300,21500,-397500,5.5
2014-05-16,827500,5070800,-109100,-137100,6.13
2014-05-09,936600,5207900,-14900,8300,5.56
2014-05-02,951500,5199600,-136500,-955000,5.46
2014-04-25,1088000,6154600,-2300,-108300,5.66
2014-04-18,1090300,6262900,289300,-283600,5.74
2014-04-11,801000,6546500,1200,-202300,8.17
2014-04-04,799800,6748800,22500,-311700,8.44
2014-03-28,777300,7060500,-12900,-624100,9.08
2014-03-21,790200,7684600,-17200,-471700,9.72
2014-03-14,807400,8156300,-27600,-177800,10.1
2014-03-07,835000,8334100,4200,-343800,9.98
2014-02-28,830800,8677900,-2000,235300,10.45
2014-02-21,832800,8442600,-7400,-25400,10.14
2014-02-14,840200,8468000,14900,82900,10.08
2014-02-07,825300,8385100,-92600,-870300,10.16
2014-01-31,917900,9255400,-31800,-425000,10.08
2014-01-24,949700,9680400,-25700,-648800,10.19
2014-01-17,975400,10329200,23000,183300,10.59
2014-01-10,952400,10145900,-7300,171100,10.65
2014-01-03,959700,9974800,-105200,-22100,10.39
2013-12-20,1064900,9996900,-218200,-507000,9.39
2013-12-13,1283100,10503900,-54700,-21600,8.19
2013-12-06,1337800,10525500,-168700,-165600,7.87
2013-11-29,1506500,10691100,-42800,28100,7.1
2013-11-22,1549300,10663000,-24500,162200,6.88
2013-11-15,1573800,10500800,-67300,-211200,6.67
2013-11-08,1641100,10712000,3400,-70200,6.53
2013-11-01,1637700,10782200,-495500,-181100,6.58
2013-10-25,2133200,10963300,-167400,575600,5.14
2013-10-18,2300600,10387700,-188400,-124000,4.52
2013-10-11,2489000,10511700,-191000,-73000,4.22
2013-10-04,2680000,10584700,-973500,-611800,3.95
2013-09-27,3653500,11196500,-554300,-1083500,3.06
2013-09-20,4207800,12280000,-148100,3250100,2.92
2013-09-13,4355900,9029900,-1570700,-1842800,2.07
2013-09-06,5926600,10872700,626700,-2965600,1.83
2013-08-30,5299900,13838300,2299200,3616000,2.61
2013-08-23,3000700,10222300,1976700,2972200,3.41
2013-08-16,1024000,7250100,-20100,-96400,7.08
2013-08-09,1044100,7346500,-14700,-25700,7.04
2013-08-02,1058800,7372200,-600400,-49100,6.96
2013-07-26,1659200,7421300,-37600,-149100,4.47
2013-07-19,1696800,7570400,-17500,194600,4.46
2013-07-12,1714300,7375800,-40400,7400,4.3
2013-07-05,1754700,7368400,-288900,-130000,4.2
2013-06-28,2043600,7498400,520300,-672000,3.67
2013-06-21,1523300,8170400,-2172300,-1576200,5.36
2013-06-14,3695600,9746600,2684700,1954100,2.64
2013-06-07,1010900,7792500,-393200,-149900,7.71
2013-05-31,1404100,7942400,-123800,218600,5.66
2013-05-24,1527900,7723800,-47400,358600,5.06
2013-05-17,1575300,7365200,-213000,-302400,4.68
2013-05-10,1788300,7667600,-123500,-321700,4.29
2013-05-03,1911800,7989300,-224700,-189700,4.18
2013-04-26,2136500,8179000,84300,658000,3.83
2013-04-19,2052200,7521000,-104000,849400,3.66
2013-04-12,2156200,6671600,-351600,-533400,3.09
