2,2014-09-11,92.83,91.71,93.44,90.43
2,2014-09-10,91.67,92.79,93.03,91.22
2,2014-09-09,92.75,93.11,93.94,92.52
2,2014-09-08,92.66,93.49,93.62,91.8
2,2014-09-05,93.29,94.57,94.99,92.86
2,2014-09-04,94.45,95.07,95.39,94.16
2,2014-09-03,95.54,93.28,95.83,93.06
2,2014-09-02,92.88,95.81,95.91,92.68
2,2014-09-01,95.83,95.76,95.9,95.51
2,2014-08-29,95.96,94.56,96.0,94.48
2,2014-08-28,94.55,93.75,94.71,93.45
2,2014-08-27,93.88,93.88,94.24,93.36
2,2014-08-26,93.86,93.36,94.35,93.35
2,2014-08-25,93.35,93.34,93.95,93.05
2,2014-08-22,93.65,93.89,94.04,92.92
2,2014-08-21,93.96,93.49,94.45,92.5
2,2014-08-20,96.07,94.7,96.47,94.7
2,2014-08-19,94.48,96.56,97.05,94.26
2,2014-08-18,96.41,97.1,97.16,95.81
2,2014-08-15,97.35,95.5,97.41,95.32
2,2014-08-14,95.58,97.3,97.59,95.26
2,2014-08-13,97.59,97.2,97.78,96.75
2,2014-08-12,97.37,97.84,97.94,96.81
2,2014-08-11,98.08,97.54,98.58,97.37
2,2014-08-08,97.65,97.64,98.45,97.15
2,2014-08-07,97.34,96.89,97.72,96.55
2,2014-08-06,96.92,97.62,98.13,96.69
2,2014-08-05,97.38,98.41,98.67,97.0
2,2014-08-04,98.29,97.67,98.67,97.43
2,2014-08-01,97.88,97.7,98.1,97.09
2,2014-07-31,98.17,99.47,99.85,97.6
2,2014-07-30,100.27,101.03,101.67,99.42
2,2014-07-29,100.97,101.6,101.83,100.37
2,2014-07-28,101.67,101.87,102.1,100.9
2,2014-07-25,102.09,102.04,102.53,101.0
2,2014-07-24,102.07,103.2,103.31,101.88
2,2014-07-23,103.12,101.96,103.34,101.79
2,2014-07-22,104.42,104.58,105.25,103.89
2,2014-07-21,104.59,102.97,104.99,102.65
2,2014-07-18,103.13,103.72,103.94,102.58
2,2014-07-17,103.19,101.49,103.9,101.27
2,2014-07-16,101.2,100.21,101.6,100.07
2,2014-07-15,99.96,100.93,101.06,99.01
2,2014-07-14,100.91,100.46,101.2,100.22
2,2014-07-11,100.83,102.86,102.92,100.44
2,2014-07-10,102.93,101.95,103.0,101.55
2,2014-07-09,102.29,103.45,103.6,101.85
2,2014-07-08,103.4,103.39,104.2,103.01
2,2014-07-07,103.53,104.06,104.09,103.19
2,2014-07-04,103.76,104.11,104.12,103.64
2,2014-07-03,104.06,104.27,104.29,103.67
2,2014-07-02,104.48,105.21,105.53,104.1
2,2014-07-01,105.34,105.44,106.09,104.6
2,2014-06-30,105.37,105.69,105.76,104.66
2,2014-06-27,105.74,105.64,106.19,105.33
2,2014-06-26,105.84,106.71,106.81,105.03
2,2014-06-25,106.5,106.14,107.5,105.47
2,2014-06-24,106.03,106.02,106.46,105.25
2,2014-06-23,106.17,107.42,107.45,105.91
2,2014-06-20,107.26,106.6,107.73,106.33
2,2014-06-19,106.43,106.11,106.7,105.32
2,2014-06-18,105.97,106.6,106.97,105.8
2,2014-06-17,106.36,106.59,107.18,106.01
2,2014-06-16,106.9,106.88,107.54,106.57
2,2014-06-13,106.91,106.84,107.68,106.37
2,2014-06-12,106.53,104.47,106.95,104.35
2,2014-06-11,104.4,104.3,104.81,104.17
2,2014-06-10,104.35,104.46,105.06,103.98
2,2014-06-09,104.41,102.78,104.57,102.62
2,2014-06-06,102.66,102.44,103.07,102.3
2,2014-06-05,102.48,102.37,102.69,101.6
2,2014-06-04,102.64,102.79,103.69,102.34
2,2014-06-03,102.66,102.44,102.86,102.23
2,2014-06-02,102.47,102.92,103.35,102.1
2,2014-05-30,102.71,103.51,103.56,102.4
2,2014-05-29,103.58,103.06,103.94,102.61
2,2014-05-28,102.72,104.14,104.39,102.64
2,2014-05-27,104.11,104.34,104.5,103.57
2,2014-05-26,104.28,104.2,104.38,103.93
2,2014-05-23,104.35,103.71,104.5,103.64
2,2014-05-22,103.74,103.85,104.22,103.55
2,2014-05-21,104.07,102.96,104.29,102.78
2,2014-05-20,102.44,102.6,102.86,102.1
2,2014-05-19,102.61,102.13,103.09,101.97
2,2014-05-16,102.02,101.56,102.23,101.39
2,2014-05-15,101.5,102.03,102.26,101.27
2,2014-05-14,102.37,101.91,102.65,101.83
2,2014-05-13,101.7,100.63,102.05,100.36
2,2014-05-12,100.59,100.12,100.93,99.93
2,2014-05-09,99.99,100.27,101.18,99.71
2,2014-05-08,100.26,100.82,100.93,99.87
2,2014-05-07,100.77,99.83,100.99,99.78
2,2014-05-06,99.5,99.38,100.42,99.32
